stationid,highwayid,milepost,locationtext,length,upstream,downstream,numberlanes,length_mid,downstream_mile,upstream_mile,agencyid,opposite_stationid,segment_geom,station_geom,start_date,end_date,lon,lat,detectortype,detectorlocation,agency,region,active_dates,id,station_location_id
1019,1,303.88,Going (2R002) to NB I-5,0.415,3171,1020,2,0.415,304.090,303.675,166,,0102000020110F000008000000C5311CFD360C6AC17714BE9901C85541E7D7CD2C370C6AC1DC42BAA5E4C755414D58952B370C6AC1EC8C5084D8C755410BC7FA49370C6AC1746F9ADDACC7554194D3AA67370C6AC102E8772D82C7554122D897AD370C6AC12BE6EF3852C755411C47A1BB370C6AC1E37FFC1B2EC755413E2E3A00380C6AC1ECB6F6BFFAC65541,0101000020110F000024C0A3F5360C6AC1B96CC3D5BBC75541,2015-06-16 14:57:00-07,,-122.6784598,45.5564414,,,ODOT,,"[2015-06-16,)",642773,63
1580,501,1.41,South of 4th Pln,0.205,10831,10704,3,0.205,1.525,1.320,005es00141:_MN,,,0101000020110F000051456B1B540B6AC188E616681DD45541,2024-02-22 18:10:02-08,,-122.662157,45.636132,,,WSDOT,,"[2024-02-22,)",679886,419
1019,1,303.88,Going (2R002) to NB I-5,0.415,3171,1020,2,0.415,304.090,303.675,166,,0102000020110F000008000000C5311CFD360C6AC17714BE9901C85541E7D7CD2C370C6AC1DC42BAA5E4C755414D58952B370C6AC1EC8C5084D8C755410BC7FA49370C6AC1746F9ADDACC7554194D3AA67370C6AC102E8772D82C7554122D897AD370C6AC12BE6EF3852C755411C47A1BB370C6AC1E37FFC1B2EC755413E2E3A00380C6AC1ECB6F6BFFAC65541,0101000020110F000024C0A3F5360C6AC1B96CC3D5BBC75541,2014-10-23 13:02:40-07,2014-10-24 13:02:40-07,-122.6784598,45.5564414,,,ODOT,,"[2014-10-23,2014-10-24)",638778,63
1083,11,64.34,NB 185th Slip (2R376) to EB US 26,0.105,1084,5083,3,0.105,64.420,64.315,440,,0102000020110F000005000000D917331172166AC1280873BE67C555414560D71C5B166AC1E28FFCCD4FC555412FEC72E605166AC1235A51BFF2C45541E4A061BCD1156AC13F9BFDB9BAC45541E8597C49AD156AC19B377D5293C45541,0101000020110F000036D93A1765166AC1F913FBAF48C55541,2012-03-01 00:00:00-08,2014-10-23 23:59:40-07,-122.86575,45.54066,,,ODOT,,"[2012-03-01,2014-10-23)",629766,284
1083,11,64.34,NB 185th Slip (2R376) to EB US 26,0.805,1084,1085,3,0.805,65.120,64.315,440,,0102000020110F000005000000D917331172166AC1280873BE67C555414560D71C5B166AC1E28FFCCD4FC555412FEC72E605166AC1235A51BFF2C45541E4A061BCD1156AC13F9BFDB9BAC45541E8597C49AD156AC19B377D5293C45541,0101000020110F000036D93A1765166AC1F913FBAF48C55541,2015-06-02 15:03:20-07,,-122.86575,45.54066,,,ODOT,,"[2015-06-02,)",641974,284
1128,11,62.8,NB Cornelius Pass Rd Slip (2R397) to EB US 26,0.910,1082,1084,3,0.910,63.545,62.635,438,,0102000020110F0000030000007EC0D7211D186AC1C86E0B7E33C75541AE94D648ED176AC13ECD1F0500C755419D566FCA35176AC1D36A0A943AC65541,0101000020110F0000EB2CC5CC47186AC1AEEF7B2961C75541,2012-03-01 00:00:00-08,2014-10-23 23:59:40-07,-122.90044,45.55416,,,ODOT,,"[2012-03-01,2014-10-23)",629487,239
1084,11,64.29,SB 185th Loop (2R375) to EB US 26,0.770,1128,1083,3,0.770,64.315,63.545,437,,0102000020110F0000040000009D566FCA35176AC1D36A0A943AC65541B748D7ABC5166AC107AC0DE6C1C55541AE5C800088166AC143FE609E7EC55541D917331172166AC1280873BE67C55541,0101000020110F0000BA949C858A166AC1F3909A6872C55541,2015-06-02 15:02:20-07,,-122.86844,45.54171,,,ODOT,,"[2015-06-02,)",641965,286
1647,501,8.83,159th,0.760,10601,10430,4,0.760,9.295,8.535,005es00883:_MN,,,0101000020110F00000A5E86B5220B6AC1FF1EB80AF1E35541,2014-04-29 13:44:42-07,2014-07-28 11:56:22-07,-122.658607,45.737835,,,WSDOT,,"[2014-04-29,2014-07-28)",672888,371
1647,501,8.83,159th,0.760,10601,10430,4,0.760,9.295,8.535,005es00883:_MN,,,0101000020110F00000A5E86B5220B6AC1FF1EB80AF1E35541,2014-07-28 11:56:22-07,,-122.658607,45.737835,,,WSDOT,,"[2014-07-28,)",673082,371
1537,55,35.62,119th ST,0.875,10829,1536,2,0.875,35.215,36.090,205es03562:_MS,,,0101000020110F000052FBA64FB2096AC1B30D23792BDF5541,2012-03-13 16:49:02-07,2014-10-31 10:45:02-07,-122.632132,45.707191,,,WSDOT,,"[2012-03-13,2014-10-31)",672084,408
1537,55,35.62,119th ST,0.875,10829,1536,2,0.875,35.215,36.090,205es03562:_MS,,,0101000020110F000052FBA64FB2096AC1B30D23792BDF5541,2014-10-31 10:45:02-07,2024-01-23 20:30:42-08,-122.632132,45.707191,,,WSDOT,,"[2014-10-31,2024-01-23)",673207,408
1537,55,35.62,119th ST,0.875,10829,1536,2,0.875,35.215,36.090,205es03562:_MS,,,0101000020110F000052FBA64FB2096AC1B30D23792BDF5541,2024-01-23 20:30:42-08,,-122.632132,45.707191,,,WSDOT,,"[2024-01-23,)",679499,408
10424,501,80.76,MELLEN CPLT OFF,2.390,1989,10389,2,2.390,81.040,78.650,005es08076:_MN,,,0101000020110F000067FC5273211C6AC1A406BC12FD7A5641,2017-04-08 05:16:22-07,2017-05-18 08:44:22-07,-122.971274,46.699169,,,WSDOT,,"[2017-04-08,2017-05-18)",674390,326
10424,501,80.76,MELLEN CPLT OFF,2.390,1989,10389,2,2.390,81.040,78.650,005es08076:_MN,,,0101000020110F000067FC5273211C6AC1A406BC12FD7A5641,2017-05-18 08:44:22-07,,-122.971274,46.699169,,,WSDOT,,"[2017-05-18,)",674522,326
1090,11,70.9,Canyon (2R366) to EB US 26,0.615,10559,1091,3,0.615,71.145,70.530,140,,0102000020110F00001E0000008D28ED77A7106AC1F02FBBA7D5BF554176711B2BA5106AC12853058FD5BF5541A60A46C39B106AC1B88D0614D6BF5541B5A679A590106AC158643B2FD7BF55415E4BC8A386106AC1F8C264B6D8BF5541A835CD637D106AC1C8293A6EDABF55418CDB684A6D106AC1B09DEF67DDBF554155302A515C106AC1F0D24D22E1BF5541029A08BD4B106AC140A4DFFEE5BF5541388941AC3D106AC16891ED70EABF554104C58F8524106AC170F90F6DF4BF5541DF4F8D6B14106AC1107A367FFBBF5541FF21FD8C0F106AC1C810C7E2FDBF5541E0BE0EFE0D106AC1C03099A6FEBF55415839B44007106AC1881F632E02C0554182E2C78800106AC1E04F8DDF05C05541F1F44A37F50F6AC1E0E995920CC05541B81E85F7E20F6AC1701283E817C0554148E17A28DF0F6AC16054529B1AC0554158CA3274C50F6AC1208E75D12CC05541545227A8C20F6AC1A023B9CC2EC055415A643B81A90F6AC138F8C25C42C05541BE9F1A65A50F6AC158643B6745C055412063EE86A00F6AC1B8C8769A48C05541DDB584409B0F6AC180D93DF14BC05541226C78A6970F6AC1803F35AA4DC055410AD7A302940F6AC1F8A0673B4FC05541C9E53FA08F0F6AC17814AEEB50C05541DE9387518B0F6AC138014D5452C05541705F07D8890F6AC1B0FA5CA152C05541,0101000020110F00006FBA91FD700F6AC17F5A168453C05541,2018-07-26 13:21:00-07,,-122.7378227,45.5087093,,,ODOT,,"[2018-07-26,)",652588,257
1090,11,70.9,Canyon (2R366) to EB US 26,1.040,3180,1091,3,1.040,71.145,70.105,140,,0102000020110F00001E0000008D28ED77A7106AC1F02FBBA7D5BF554176711B2BA5106AC12853058FD5BF5541A60A46C39B106AC1B88D0614D6BF5541B5A679A590106AC158643B2FD7BF55415E4BC8A386106AC1F8C264B6D8BF5541A835CD637D106AC1C8293A6EDABF55418CDB684A6D106AC1B09DEF67DDBF554155302A515C106AC1F0D24D22E1BF5541029A08BD4B106AC140A4DFFEE5BF5541388941AC3D106AC16891ED70EABF554104C58F8524106AC170F90F6DF4BF5541DF4F8D6B14106AC1107A367FFBBF5541FF21FD8C0F106AC1C810C7E2FDBF5541E0BE0EFE0D106AC1C03099A6FEBF55415839B44007106AC1881F632E02C0554182E2C78800106AC1E04F8DDF05C05541F1F44A37F50F6AC1E0E995920CC05541B81E85F7E20F6AC1701283E817C0554148E17A28DF0F6AC16054529B1AC0554158CA3274C50F6AC1208E75D12CC05541545227A8C20F6AC1A023B9CC2EC055415A643B81A90F6AC138F8C25C42C05541BE9F1A65A50F6AC158643B6745C055412063EE86A00F6AC1B8C8769A48C05541DDB584409B0F6AC180D93DF14BC05541226C78A6970F6AC1803F35AA4DC055410AD7A302940F6AC1F8A0673B4FC05541C9E53FA08F0F6AC17814AEEB50C05541DE9387518B0F6AC138014D5452C05541705F07D8890F6AC1B0FA5CA152C05541,0101000020110F00006FBA91FD700F6AC17F5A168453C05541,2012-03-01 00:00:00-08,2014-10-01 11:35:40-07,-122.7378227,45.5087093,,,ODOT,,"[2012-03-01,2014-10-01)",629662,257
1090,11,70.9,Canyon (2R366) to EB US 26,1.040,3180,1091,3,1.040,71.145,70.105,140,,0102000020110F00001E0000008D28ED77A7106AC1F02FBBA7D5BF554176711B2BA5106AC12853058FD5BF5541A60A46C39B106AC1B88D0614D6BF5541B5A679A590106AC158643B2FD7BF55415E4BC8A386106AC1F8C264B6D8BF5541A835CD637D106AC1C8293A6EDABF55418CDB684A6D106AC1B09DEF67DDBF554155302A515C106AC1F0D24D22E1BF5541029A08BD4B106AC140A4DFFEE5BF5541388941AC3D106AC16891ED70EABF554104C58F8524106AC170F90F6DF4BF5541DF4F8D6B14106AC1107A367FFBBF5541FF21FD8C0F106AC1C810C7E2FDBF5541E0BE0EFE0D106AC1C03099A6FEBF55415839B44007106AC1881F632E02C0554182E2C78800106AC1E04F8DDF05C05541F1F44A37F50F6AC1E0E995920CC05541B81E85F7E20F6AC1701283E817C0554148E17A28DF0F6AC16054529B1AC0554158CA3274C50F6AC1208E75D12CC05541545227A8C20F6AC1A023B9CC2EC055415A643B81A90F6AC138F8C25C42C05541BE9F1A65A50F6AC158643B6745C055412063EE86A00F6AC1B8C8769A48C05541DDB584409B0F6AC180D93DF14BC05541226C78A6970F6AC1803F35AA4DC055410AD7A302940F6AC1F8A0673B4FC05541C9E53FA08F0F6AC17814AEEB50C05541DE9387518B0F6AC138014D5452C05541705F07D8890F6AC1B0FA5CA152C05541,0101000020110F00006FBA91FD700F6AC17F5A168453C05541,2014-10-01 11:35:40-07,2018-07-26 13:21:00-07,-122.7378227,45.5087093,,,ODOT,,"[2014-10-01,2018-07-26)",636953,257
1033,2,303.9,Going (2R020) to SB I-5,0.490,1032,1034,3,0.490,303.500,303.990,180,,0102000020110F0000070000007E1490FE3A0C6AC101F59EF806C75541BB899AFD3A0C6AC1949EBE9611C75541B8EBA2143B0C6AC19393603B29C755417842D8F53A0C6AC10205C4724AC75541966BB98D3A0C6AC1DC6657839BC75541651B296C3A0C6AC1C58771AFAEC75541F849E8633A0C6AC1D3084268B3C75541,0101000020110F0000F03B939D3E0C6AC1A165CC9CB6C75541,2012-03-01 00:00:00-08,2014-10-23 13:02:40-07,-122.67901,45.55631,,,ODOT,,"[2012-03-01,2014-10-23)",629626,75
1033,2,303.9,Going (2R020) to SB I-5,0.305,1032,3172,3,0.305,303.685,303.990,180,,0102000020110F0000070000007E1490FE3A0C6AC101F59EF806C75541BB899AFD3A0C6AC1949EBE9611C75541B8EBA2143B0C6AC19393603B29C755417842D8F53A0C6AC10205C4724AC75541966BB98D3A0C6AC1DC6657839BC75541651B296C3A0C6AC1C58771AFAEC75541F849E8633A0C6AC1D3084268B3C75541,0101000020110F0000F03B939D3E0C6AC1A165CC9CB6C75541,2014-10-23 13:02:40-07,2014-10-24 13:02:40-07,-122.67901,45.55631,,,ODOT,,"[2014-10-23,2014-10-24)",638707,75
1033,2,303.9,Going (2R020) to SB I-5,0.305,1032,3172,3,0.305,303.685,303.990,180,,0102000020110F0000070000007E1490FE3A0C6AC101F59EF806C75541BB899AFD3A0C6AC1949EBE9611C75541B8EBA2143B0C6AC19393603B29C755417842D8F53A0C6AC10205C4724AC75541966BB98D3A0C6AC1DC6657839BC75541651B296C3A0C6AC1C58771AFAEC75541F849E8633A0C6AC1D3084268B3C75541,0101000020110F0000F03B939D3E0C6AC1A165CC9CB6C75541,2015-06-16 15:23:20-07,,-122.67901,45.55631,,,ODOT,,"[2015-06-16,)",642620,75
1038,2,291.25,Carman (2R322) to SB I-5,0.540,10318,1039,3,0.540,290.825,291.365,87,,0102000020110F000009000000E4141DDFC80F6AC108819527ABB05541295C8F54C90F6AC1D000DEAA94B05541BC9690A3CA0F6AC188F4DBAB6CB0554114D044B6CB0F6AC1C07D1D9C53B05541371AC039CF0F6AC1684DF39A19B0554144696F1AD10F6AC148EA04ECFFAF5541666666F8D30F6AC1703D0AA7E1AF554193A98231D80F6AC1F0EBC089B9AF5541A01A2F3BD90F6AC120F46CD6B0AF5541,0101000020110F0000B729E303D30F6AC10493E8EDF1AF5541,2015-02-24 11:51:20-08,,-122.744867265468,45.4030089994469,,,ODOT,,"[2015-02-24,)",641176,26
1038,2,291.25,Carman (2R322) to SB I-5,1.350,1131,1039,3,1.350,290.825,292.175,87,,0102000020110F000009000000E4141DDFC80F6AC108819527ABB05541295C8F54C90F6AC1D000DEAA94B05541BC9690A3CA0F6AC188F4DBAB6CB0554114D044B6CB0F6AC1C07D1D9C53B05541371AC039CF0F6AC1684DF39A19B0554144696F1AD10F6AC148EA04ECFFAF5541666666F8D30F6AC1703D0AA7E1AF554193A98231D80F6AC1F0EBC089B9AF5541A01A2F3BD90F6AC120F46CD6B0AF5541,0101000020110F0000B729E303D30F6AC10493E8EDF1AF5541,2012-03-01 00:00:00-08,2015-02-24 11:51:20-08,-122.744867265468,45.4030089994469,,,ODOT,,"[2012-03-01,2015-02-24)",629609,26
232,3,24.92,EB Airport Way (2R057) to NB I-205,2.400,1142,,4,2.400,25.42,23.020,232,,0102000020110F0000130000008AF68CFE0E056AC17855E7B562CA55416CFC0A9B09056AC1120F086F74CA5541D25D1F3A07056AC132C8CC8A7DCA554186B773F7FD046AC15928BFC3A1CA5541BF64FD8CFB046AC1C38D5A7FACCA5541C65491A2F9046AC116E5905DB6CA554191D285E4F5046AC135FE3366C9CA5541D88F80DAF2046AC1E656B469DACA5541EC64FF8DEF046AC1AB70CC27EECA55419D6B2ABAEC046AC1F9AD63E700CB55413665A13BEA046AC1ADDC893914CB55416D677019E8046AC19CD308F525CB5541A58D34A9E5046AC10365E8A93ECB554186C7A5EEE3046AC1CD9570FD54CB5541C71048AEE2046AC1F967B20B69CB55416CCAC39FE1046AC1C75E651780CB5541516276FFE0046AC122A626FB98CB55419DC17DE4E0046AC17F651BF8ACCB5541CE33C00EE1046AC1BADB9C9CC0CB5541,0101000020110F000036AF5B4E1B056AC166FBD3462ACA5541,2014-12-01 16:13:00-08,2014-12-02 16:27:40-08,-122.54769,45.5721,,,ODOT,,"[2014-12-01,2014-12-02)",639948,112
232,3,24.92,EB Airport Way (2R057) to NB I-205,1.000,,,4,1.000,25.42,24.42,232,,0102000020110F0000130000008AF68CFE0E056AC17855E7B562CA55416CFC0A9B09056AC1120F086F74CA5541D25D1F3A07056AC132C8CC8A7DCA554186B773F7FD046AC15928BFC3A1CA5541BF64FD8CFB046AC1C38D5A7FACCA5541C65491A2F9046AC116E5905DB6CA554191D285E4F5046AC135FE3366C9CA5541D88F80DAF2046AC1E656B469DACA5541EC64FF8DEF046AC1AB70CC27EECA55419D6B2ABAEC046AC1F9AD63E700CB55413665A13BEA046AC1ADDC893914CB55416D677019E8046AC19CD308F525CB5541A58D34A9E5046AC10365E8A93ECB554186C7A5EEE3046AC1CD9570FD54CB5541C71048AEE2046AC1F967B20B69CB55416CCAC39FE1046AC1C75E651780CB5541516276FFE0046AC122A626FB98CB55419DC17DE4E0046AC17F651BF8ACCB5541CE33C00EE1046AC1BADB9C9CC0CB5541,0101000020110F000036AF5B4E1B056AC166FBD3462ACA5541,2014-10-20 07:45:20-07,2014-12-01 16:13:00-08,-122.54769,45.5721,,,ODOT,,"[2014-10-20,2014-12-01)",638064,112
232,3,24.92,EB Airport Way (2R057) to NB I-205,1.255,1140,,4,1.255,25.42,24.165,232,,0102000020110F0000130000008AF68CFE0E056AC17855E7B562CA55416CFC0A9B09056AC1120F086F74CA5541D25D1F3A07056AC132C8CC8A7DCA554186B773F7FD046AC15928BFC3A1CA5541BF64FD8CFB046AC1C38D5A7FACCA5541C65491A2F9046AC116E5905DB6CA554191D285E4F5046AC135FE3366C9CA5541D88F80DAF2046AC1E656B469DACA5541EC64FF8DEF046AC1AB70CC27EECA55419D6B2ABAEC046AC1F9AD63E700CB55413665A13BEA046AC1ADDC893914CB55416D677019E8046AC19CD308F525CB5541A58D34A9E5046AC10365E8A93ECB554186C7A5EEE3046AC1CD9570FD54CB5541C71048AEE2046AC1F967B20B69CB55416CCAC39FE1046AC1C75E651780CB5541516276FFE0046AC122A626FB98CB55419DC17DE4E0046AC17F651BF8ACCB5541CE33C00EE1046AC1BADB9C9CC0CB5541,0101000020110F000036AF5B4E1B056AC166FBD3462ACA5541,2014-12-02 16:27:40-08,2016-05-24 11:32:40-07,-122.54769,45.5721,,,ODOT,,"[2014-12-02,2016-05-24)",640113,112
232,3,24.92,EB Airport Way (2R057) to NB I-205,0.390,230,10578,4,0.390,25.260,24.870,232,,0102000020110F0000130000008AF68CFE0E056AC17855E7B562CA55416CFC0A9B09056AC1120F086F74CA5541D25D1F3A07056AC132C8CC8A7DCA554186B773F7FD046AC15928BFC3A1CA5541BF64FD8CFB046AC1C38D5A7FACCA5541C65491A2F9046AC116E5905DB6CA554191D285E4F5046AC135FE3366C9CA5541D88F80DAF2046AC1E656B469DACA5541EC64FF8DEF046AC1AB70CC27EECA55419D6B2ABAEC046AC1F9AD63E700CB55413665A13BEA046AC1ADDC893914CB55416D677019E8046AC19CD308F525CB5541A58D34A9E5046AC10365E8A93ECB554186C7A5EEE3046AC1CD9570FD54CB5541C71048AEE2046AC1F967B20B69CB55416CCAC39FE1046AC1C75E651780CB5541516276FFE0046AC122A626FB98CB55419DC17DE4E0046AC17F651BF8ACCB5541CE33C00EE1046AC1BADB9C9CC0CB5541,0101000020110F000036AF5B4E1B056AC166FBD3462ACA5541,2019-10-14 19:20:40-07,,-122.54769,45.5721,,,ODOT,,"[2019-10-14,)",655933,112
232,3,24.92,EB Airport Way (2R057) to NB I-205,0.790,230,10575,4,0.790,25.660,24.870,232,,0102000020110F0000130000008AF68CFE0E056AC17855E7B562CA55416CFC0A9B09056AC1120F086F74CA5541D25D1F3A07056AC132C8CC8A7DCA554186B773F7FD046AC15928BFC3A1CA5541BF64FD8CFB046AC1C38D5A7FACCA5541C65491A2F9046AC116E5905DB6CA554191D285E4F5046AC135FE3366C9CA5541D88F80DAF2046AC1E656B469DACA5541EC64FF8DEF046AC1AB70CC27EECA55419D6B2ABAEC046AC1F9AD63E700CB55413665A13BEA046AC1ADDC893914CB55416D677019E8046AC19CD308F525CB5541A58D34A9E5046AC10365E8A93ECB554186C7A5EEE3046AC1CD9570FD54CB5541C71048AEE2046AC1F967B20B69CB55416CCAC39FE1046AC1C75E651780CB5541516276FFE0046AC122A626FB98CB55419DC17DE4E0046AC17F651BF8ACCB5541CE33C00EE1046AC1BADB9C9CC0CB5541,0101000020110F000036AF5B4E1B056AC166FBD3462ACA5541,2019-06-19 13:32:40-07,2019-10-14 19:20:40-07,-122.54769,45.5721,,,ODOT,,"[2019-06-19,2019-10-14)",655566,112
232,3,24.92,EB Airport Way (2R057) to NB I-205,0.550,230,,4,0.550,25.42,24.870,232,,0102000020110F0000130000008AF68CFE0E056AC17855E7B562CA55416CFC0A9B09056AC1120F086F74CA5541D25D1F3A07056AC132C8CC8A7DCA554186B773F7FD046AC15928BFC3A1CA5541BF64FD8CFB046AC1C38D5A7FACCA5541C65491A2F9046AC116E5905DB6CA554191D285E4F5046AC135FE3366C9CA5541D88F80DAF2046AC1E656B469DACA5541EC64FF8DEF046AC1AB70CC27EECA55419D6B2ABAEC046AC1F9AD63E700CB55413665A13BEA046AC1ADDC893914CB55416D677019E8046AC19CD308F525CB5541A58D34A9E5046AC10365E8A93ECB554186C7A5EEE3046AC1CD9570FD54CB5541C71048AEE2046AC1F967B20B69CB55416CCAC39FE1046AC1C75E651780CB5541516276FFE0046AC122A626FB98CB55419DC17DE4E0046AC17F651BF8ACCB5541CE33C00EE1046AC1BADB9C9CC0CB5541,0101000020110F000036AF5B4E1B056AC166FBD3462ACA5541,2016-05-24 11:32:40-07,2019-06-19 13:32:40-07,-122.54769,45.5721,,,ODOT,,"[2016-05-24,2019-06-19)",647493,112
3141,7,11.47,148th (2DS022) @ EB I-84 MP11.47,1.060,3139,3143,3,1.060,11.815,10.755,287,,0102000020110F0000100000008EE4F28FCB036AC170B51593D3C55541E10B93D1C2036AC140FAEDA7D0C555418D28EDE19F036AC17836AB12C5C5554190A0F8277D036AC1B0506BBAB9C55541F6B9DA0A63036AC178C7293AB1C555413FC6DCF340036AC1E873B5E9A5C55541B9FC878C2E036AC128E483BE9FC5554185EB517014036AC1A067B37A97C555416C9A774E02036AC10824284691C555410A4625DFF2026AC1809543338CC55541567DAE0EE6026AC160764F3288C5554106819501DC026AC108560E4586C555411973D7ECCE026AC198779C7284C55541A245B637C1026AC1C876BECF83C55541BD5296B9B0026AC120A7E84C83C555410534116CA1026AC18026C2B682C55541,0101000020110F00006BACC4BA08036AC1F7CFA42C9AC55541,2015-02-23 10:03:00-08,,-122.50956,45.54271077,,,ODOT,,"[2015-02-23,)",640922,158
3141,7,11.47,148th (2DS022) @ EB I-84 MP11.47,1.060,3139,3143,3,1.060,11.815,10.755,287,,0102000020110F0000100000008EE4F28FCB036AC170B51593D3C55541E10B93D1C2036AC140FAEDA7D0C555418D28EDE19F036AC17836AB12C5C5554190A0F8277D036AC1B0506BBAB9C55541F6B9DA0A63036AC178C7293AB1C555413FC6DCF340036AC1E873B5E9A5C55541B9FC878C2E036AC128E483BE9FC5554185EB517014036AC1A067B37A97C555416C9A774E02036AC10824284691C555410A4625DFF2026AC1809543338CC55541567DAE0EE6026AC160764F3288C5554106819501DC026AC108560E4586C555411973D7ECCE026AC198779C7284C55541A245B637C1026AC1C876BECF83C55541BD5296B9B0026AC120A7E84C83C555410534116CA1026AC18026C2B682C55541,0101000020110F00006BACC4BA08036AC1F7CFA42C9AC55541,2014-10-23 13:02:40-07,2014-10-24 13:02:40-07,-122.50956,45.54271077,,,ODOT,,"[2014-10-23,2014-10-24)",638682,158
1101,4,11.05,82nd Dr/Gladstone (2DS170) to SB I-205,1.215,1100,1102,3,1.215,10.645,11.860,237,,0102000020110F00000700000028A0895296066AC1708A8EC4D0AE5541D26F5FB19E066AC13892CBD796AE5541CA32C41DB3066AC16809F92803AE554144FAED05C4066AC1001973D783AD55414C158C9ECF066AC148D8F09828AD5541501E1664D1066AC1807346581BAD5541D9CEF777D1066AC100098AC31AAD5541,0101000020110F0000E16CD27BE6066AC12ED1596183AC5541,2015-03-10 10:11:20-07,,-122.5806889,45.38083987,,,ODOT,,"[2015-03-10,)",641545,117
1101,4,11.05,82nd Dr/Gladstone (2DS170) to SB I-205,1.215,1100,1102,3,1.215,10.645,11.860,237,,0102000020110F00000700000028A0895296066AC1708A8EC4D0AE5541D26F5FB19E066AC13892CBD796AE5541CA32C41DB3066AC16809F92803AE554144FAED05C4066AC1001973D783AD55414C158C9ECF066AC148D8F09828AD5541501E1664D1066AC1807346581BAD5541D9CEF777D1066AC100098AC31AAD5541,0101000020110F0000E16CD27BE6066AC12ED1596183AC5541,2012-03-01 00:00:00-08,2014-10-23 23:59:40-07,-122.5806889,45.38083987,,,ODOT,,"[2012-03-01,2014-10-23)",629507,117
3140,8,10.04,122nd (2DS021) @ WB I-84 MP10.04,2.385,3142,3138,3,2.385,8.370,10.755,303,,0102000020110F00000E000000E86A2B80CF036AC120166AF9DBC55541234A7B11D0036AC140AD692ADCC555418AB0E199E8036AC170A30124E4C55541211FF48000046AC16007CE89ECC5554134A2B41B0F046AC1B09DEF73F2C55541DA3D79C226046AC1283108B0FEC555412DB29DC541046AC1D83D79640DC6554106F016E65C046AC140F1638C1CC65541A835CD9377046AC190A982012BC6554170F0855D85046AC1E046037C32C65541EA73B5A18D046AC120166AD535C65541DE718A8098046AC1F8E461353AC6554101DE02A3A4046AC1701B0DE43EC65541A44E4031FA046AC158423E4C56C65541,0101000020110F0000CECE8E5299046AC1573D3DF639C65541,2014-10-23 13:02:40-07,2014-10-24 13:02:40-07,-122.5383487,45.5467319,,,ODOT,,"[2014-10-23,2014-10-24)",638525,174
1010,1,295.18,Capitol (2R306) to NB I-5,1.260,1009,1011,3,1.260,295.720,294.460,157,,0102000020110F00002D000000C6DCB5C4000F6AC1D0B359A906B75541DE02091EF50E6AC1808CB9B33CB7554150FC18AFED0E6AC1E8482E7F5CB7554135EF38C5EA0E6AC1D8A370D567B75541AE47E1AEE80E6AC1F0A7C67B6FB75541CB10C786E60E6AC100B37BA276B7554192ED7C87E30E6AC158C1A85C7FB75541302AA98DE00E6AC17068912987B755413EE8D902DE0E6AC13880B7948DB75541A679C705DB0E6AC1C09F1A1B94B755412041F135D70E6AC150499D049BB755414260E552D40E6AC188FD6523A0B75541B5A67967D00E6AC150840DE7A5B75541CBA14544CC0E6AC1E8D02233ABB7554118045680C80E6AC120A7E8A8AFB75541EA043427C40E6AC1F0FDD44CB4B7554195D4097CBF0E6AC148D8F0B0B8B755417D3F3556BB0E6AC1E86A2B02BCB75541F4FDD4CAB60E6AC198B20CF9BEB755412041F1D5B10E6AC1806132B9C1B75541228E7555AD0E6AC118D9CE9FC3B75541AB3E57D5A70E6AC1E0361A58C5B7554140355E98A10E6AC1F84A591EC6B7554111C7BA4C9C0E6AC1A089B0EDC5B7554146B6F325980E6AC1287E8CBDC5B75541894160A18B0E6AC1306EA321C4B755410BB5A6737D0E6AC1B837F84EC2B75541DE93870F780E6AC1806ABCB8C1B755419465884B730E6AC1D812F219C1B75541363CBDF86D0E6AC130BB27E3C0B75541B09465286A0E6AC138014D38C1B75541508D9798660E6AC108AC1CAAC1B75541DBF97EA6620E6AC198779C46C2B755416007CEAB5C0E6AC130E6AEB5C3B755419E802660560E6AC1C01726AFC5B75541D26F5FA1520E6AC150158CEEC7B755410E9C33504E0E6AC1F0C9C3FECAB75541D200DE104A0E6AC1F085C970CEB75541CD3B4E05460E6AC198218EA5D2B75541CE1951CA410E6AC1B0946560D7B755411A51DA033E0E6AC1182FDD98DCB7554160E5D04C390E6AC118265369E3B75541AE47E15A1A0E6AC1305530E613B85541E25817F90A0E6AC1905374C02BB85541923A0131DF0D6AC1A80A463D71B85541,0101000020110F00007A158A973C0E6AC1F6C8BE43E0B75541,2012-03-01 00:00:00-08,,-122.715659569217,45.4542088011849,,,ODOT,,"[2012-03-01,)",629613,59
1004,1,289.63,WB Nyberg Slip (2R312) to NB I-5,0.570,1003,1005,5,0.570,290.085,289.515,383,,0102000020110F000006000000DCD781CB35106AC1383CBD7AE8AC5541BF0E9C0F29106AC190E4F2774CAD5541B4EA739327106AC15886381E59AD554186C954DF20106AC140FAEDDB96AD5541764F1EC012106AC160A1D63CFCAD5541B9FC87DA0F106AC1280681ED10AE5541,0101000020110F00009B035F1F26106AC12F62D64C66AD5541,2012-03-01 00:00:00-08,,-122.750839794302,45.3865667531421,,,ODOT,,"[2012-03-01,)",629673,216
